SKU,parent,cat,gross,units,deliv,days,is_mapped,base_gross,base_units,asp,cat_base,f_oct,f_nov,oct_gross,nov_gross,oct_units,nov_units,Sold_in_event,In_inventory_7Sep,In_projection_sheet,COGS,Product_Name,Phone_Model,Sub_Category,Brand,sep_hps_gross,oct_cogs_value,nov_cogs_value,oct_margin,oct_margin_pct,lifecycle,event_ratio,event_dependent
CORL-STCK-PHN-AP-IPH17PRO,Stack Plain,Cases And Sleeves,223062.0,138.0,89.0,50,True,111531.0,69.0,1616.391304347826,34345120.5,1.2883232034218228,1.0714423217936824,143687.9752008393,119499.0335919712,89,74,True,True,True,,Coral Stack Phone Case Cover for iPhone 17 Pro,iPhone 17 Pro,Designer Cases,Apple,123497.0,,,,,Continue (active Jul/Aug26),1.1072885565448172,False
CORL-STCK-PHN-AP-IPH17PROMAX,Stack Plain,Cases And Sleeves,307011.0,189.0,81.0,56,True,153505.5,94.5,1624.3968253968253,34345120.5,1.2883232034218228,1.0714423217936824,197764.69750286863,164472.2893281001,122,102,True,True,True,,Coral Stack Phone Case Cover for iPhone 17 Pro Max,iPhone 17 Pro Max,Designer Cases,Apple,122302.0,,,,,Continue (active Jul/Aug26),0.7967271530987489,False
CORL-STCK-PHN-AP-IPHAIR,Stack Plain,Cases And Sleeves,27180.0,20.0,18.0,17,True,13590.0,10.0,1359.0,34345120.5,1.2883232034218228,1.0714423217936824,17508.31233450257,14560.901153176144,13,11,True,True,True,,Coral Stack Phone Case Cover for iPhone Air,iPhone Air,Designer Cases,Apple,11988.0,,,,,Continue (active Jul/Aug26),0.8821192052980132,False
CORL-STCK-PHN-GO-PIXEL10,Stack Plain,Cases And Sleeves,18186.0,14.0,14.0,11,True,9093.0,7.0,1299.0,34345120.5,1.2883232034218228,1.0714423217936824,11714.722888714636,9742.625032069956,10,8,True,True,True,,Coral Stack Phone Case Cover for Google Pixel 10,Google Pixel 10,Designer Cases,Google,12987.0,,,,,Continue (active Jul/Aug26),1.4282415044539756,False
CORL-STCK-PHN-GO-PIXEL10PRO,Stack Plain,Cases And Sleeves,5097.0,3.0,2.0,3,True,2548.5,1.5,1699.0,34345120.5,1.2883232034218228,1.0714423217936824,3283.2916839205154,2730.5707570911995,2,2,True,True,True,,Coral Stack Phone Case Cover for Google Pixel 10 Pro,Google Pixel 10 Pro,Designer Cases,Google,6993.0,,,,,Continue (active Jul/Aug26),2.7439670394349616,False
CORL-STCK-PHN-LANYARD,Stack Lanyard,Accessories,164932.0,68.0,52.0,39,True,82466.0,34.0,2425.470588235294,41916483.0,0.7645721803750198,0.7441467195192246,63051.20942680639,61366.803371872375,26,26,True,True,True,,Coral Stack Phone Lanyard,,Phone Lanyards,DailyObjects,196870.0,,,,,Continue (active Jul/Aug26),2.387286881866466,False
CORL-STCK-SGNTUR-PHN-AP-IPH16PRO,Stack Signature,Cases And Sleeves,107341.0,59.0,51.0,38,True,53670.5,29.5,1819.3389830508477,34345120.5,1.2883232034218228,1.0714423217936824,69144.95048925094,57504.84513182783,39,32,True,True,True,,Coral Stack Signature Phone Case Cover for iPhone 16 Pro,iPhone 16 Pro,Designer Cases,Apple,167860.0,,,,,Continue (active Jul/Aug26),3.12760268676461,True
CORL-STCK-SGNTUR-PHN-AP-IPH17,Stack Signature,Cases And Sleeves,122423.0,77.0,58.0,39,True,61211.5,38.5,1589.909090909091,34345120.5,1.2883232034218228,1.0714423217936824,78860.19576625491,65584.59168047398,50,42,True,True,True,,Coral Stack Signature Phone Case Cover for iPhone 17,iPhone 17,Designer Cases,Apple,160277.0,,,,,Continue (active Jul/Aug26),2.6184132066686816,False
CORL-STCK-SGNTUR-PHN-AP-IPH17PRO,Stack Signature,Cases And Sleeves,188697.0,103.0,60.0,45,True,94348.5,51.5,1832.009708737864,34345120.5,1.2883232034218228,1.0714423217936824,121551.36175804384,101088.97589775124,67,56,True,True,True,,Coral Stack Signature Phone Case Cover for iPhone 17 Pro,iPhone 17 Pro,Designer Cases,Apple,164973.0,,,,,Continue (active Jul/Aug26),1.7485492615144915,False
CORL-STCK-SGNTUR-PHN-AP-IPH17PROMAX,Stack Signature,Cases And Sleeves,102344.0,56.0,40.0,33,True,51172.0,28.0,1827.571428571429,34345120.5,1.2883232034218228,1.0714423217936824,65926.07496550152,54827.84649082631,37,31,True,True,True,,Coral Stack Signature Phone Case Cover for iPhone 17 Pro Max,iPhone 17 Pro Max,Designer Cases,Apple,116910.0,,,,,Continue (active Jul/Aug26),2.2846478542953177,False
CORL-STCK-SGNTUR-PHN-AP-IPHAIR,Stack Signature,Cases And Sleeves,32476.0,24.0,19.0,20,True,16238.0,12.0,1353.1666666666667,34345120.5,1.2883232034218228,1.0714423217936824,20919.79217716356,17398.080421285813,16,13,True,True,True,,Coral Stack Signature Phone Case Cover for iPhone Air,iPhone Air,Designer Cases,Apple,17982.0,,,,,Continue (active Jul/Aug26),1.1074023894568297,False
CORL-STCK-SGNTUR-PHN-GO-PIXEL10,Stack Signature,Cases And Sleeves,25580.0,20.0,17.0,13,True,12790.0,10.0,1279.0,34345120.5,1.2883232034218228,1.0714423217936824,16477.653771765115,13703.747295741196,13,11,True,True,True,,Coral Stack Signature Phone Case Cover for Google Pixel 10,Google Pixel 10,Designer Cases,Google,19980.0,,,,,Continue (active Jul/Aug26),1.562157935887412,False
CORL-STCK-SGNTUR-PHN-GO-PIXEL10PRO,Stack Signature,Cases And Sleeves,10593.0,7.0,5.0,7,True,5296.5,3.5,1513.2857142857142,34345120.5,1.2883232034218228,1.0714423217936824,6823.603846923685,5674.894257380239,5,4,True,True,True,,Coral Stack Signature Phone Case Cover for Google Pixel 10 Pro,Google Pixel 10 Pro,Designer Cases,Google,10989.0,,,,,Continue (active Jul/Aug26),2.074766355140187,False
CPSUL-GDGET-CLNING-KIT,Cleaning Kit,Accessories,922926.0,1174.0,1021.0,67,True,461463.0,587.0,786.1379897785349,41916483.0,0.7645721803750198,0.7441467195192246,352821.7720723977,343396.1776294999,449,437,True,True,True,162.0,DailyObjects Capsule Gadget Cleaning Kit,,Cleaning Kit,DailyObjects,1401694.0,72738.0,70794.0,280083.7720723977,79.38392532502942,Continue (active Jul/Aug26),3.037500297965384,True
CRBN-BLK-EASY-DOB-SQURE-POUCH,Square Pouch,Wallet and Pouches,264758.0,442.0,369.0,66,True,132379.0,221.0,599.0,1868266.5,0.5068369989254888,0.4865346012073817,67094.57508075729,64406.96397323199,113,108,True,True,True,,Carbon Black Easy Square Pouch,,Pouches,DailyObjects,335328.0,,,,,Continue (active Jul/Aug26),2.5330905959404437,False
CRBN-BLK-IDYL-DOB-TOTE-BAG,Idyll Tote,Bags and Backpacks,1025159.0,341.0,276.0,64,True,512579.5,170.5,3006.3313782991204,27770135.0,1.0061452901129435,1.097196189868784,515729.4497334475,562400.2744048464,172,188,True,True,True,,Carbon Black Idyll Tote,,Tote Bags,DailyObjects,1418483.0,,,,,Continue (active Jul/Aug26),2.7673424317593662,False
CRBN-BLK-RETRT-DOB-CROSSBODY-BAG,Retreat Crossbody,Bags and Backpacks,300944.0,256.0,223.0,60,True,150472.0,128.0,1175.5625,27770135.0,1.0061452901129435,1.097196189868784,151396.69409387483,165097.3050819357,129,141,True,True,True,,Carbon Black Retreat Crossbody Bag,,Crossbody Bags,DailyObjects,351648.0,,,,,Continue (active Jul/Aug26),2.33696634589824,False
CRBN-BLK-STRA-SLEVE-LARGE,Stria Laptop Sleeve,Cases And Sleeves,428525.0,275.0,235.0,66,True,214262.5,137.5,1558.2727272727273,34345120.5,1.2883232034218228,1.0714423217936824,276039.3503731683,229569.9104733189,178,148,True,True,True,,Carbon Black Stria Laptop Sleeve - Large,,Laptop Bags and Sleeves,DailyObjects,454146.0,,,,,Continue (active Jul/Aug26),2.119577620908932,False
CRBN-BLK-STRA-SLEVE-MED,Stria Laptop Sleeve,Cases And Sleeves,825030.0,570.0,472.0,66,True,412515.0,285.0,1447.421052631579,34345120.5,1.2883232034218228,1.0714423217936824,531452.6462595533,441986.0293747209,368,306,True,True,True,,Carbon Black Stria Laptop Sleeve - Medium,,Laptop Bags and Sleeves,DailyObjects,1030072.0,,,,,Continue (active Jul/Aug26),2.4970534404809523,False
CRBN-FBR-DOB-SS-ZFLIP3,Carbon Fiber,Cases And Sleeves,1598.0,2.0,1.0,2,True,799.0,1.0,799.0,34345120.5,1.2883232034218228,1.0714423217936824,1029.3702395340365,856.0824151131523,2,2,False,True,True,445.0,,Z-Fold,Cases And Sleeves,,0.0,890.0,890.0,139.3702395340365,13.53936943010175,Continue (active Jul/Aug26),0.0,False
CRBN-FBR-DOB-SS-ZFLIP4,Carbon Fiber,Cases And Sleeves,8093.0,7.0,4.0,6,True,4046.5,3.5,1156.142857142857,34345120.5,1.2883232034218228,1.0714423217936824,5213.199842646406,4335.591355138135,5,4,False,True,True,445.0,,Z-Fold,Cases And Sleeves,,0.0,2225.0,1780.0,2988.199842646406,57.319879015600705,Continue (active Jul/Aug26),0.0,False
CRBN-FBR-DOB-SS-ZFLIP5,Carbon Fiber,Cases And Sleeves,5494.0,6.0,4.0,6,True,2747.0,3.0,915.6666666666666,34345120.5,1.2883232034218228,1.0714423217936824,3539.0238397997477,2943.252057967245,4,4,False,True,True,445.0,,Z-Fold,Cases And Sleeves,,0.0,1780.0,1780.0,1759.0238397997477,49.70364483047055,Continue (active Jul/Aug26),0.0,False
CRBN-FBR-DOB-SS-ZFLIP6,Carbon Fiber,Cases And Sleeves,13486.0,14.0,11.0,14,True,6743.0,7.0,963.2857142857144,34345120.5,1.2883232034218228,1.0714423217936824,8687.163360673352,7224.7355758548,10,8,False,True,True,445.0,,Z-Fold,Cases And Sleeves,,0.0,4450.0,3560.0,4237.163360673352,48.774993455918214,Continue (active Jul/Aug26),0.0,False
CRBN-MNT-STCK-CLR-PLATE,Stack Plate,Accessories,23171.0,29.0,24.0,21,True,11585.5,14.5,799.0,41916483.0,0.7645721803750198,0.7441467195192246,8857.950995734793,8621.311818989976,12,11,True,False,False,,Carbon-Mint Stack Colour Plate,,Phone Case Accessories,DailyObjects,14471.0,,,,,Continue (active Jul/Aug26),1.2490613266583228,False
CRBN-SLAT-STCK-CLR-PLATE,Stack Plate,Accessories,35955.0,45.0,33.0,38,True,17977.5,22.5,799.0,41916483.0,0.7645721803750198,0.7441467195192246,13745.09637269192,13377.89765015686,18,17,True,False,False,,Carbon-Slate Stack Colour Plate,,Phone Case Accessories,DailyObjects,22954.0,,,,,Continue (active Jul/Aug26),1.276818245028508,False
CRBN-STCK-FLX-STND,Stack Stand,Home Office,577257.0,593.0,497.0,67,True,288628.5,296.5,973.451939291737,15644036.0,0.8756404294244335,0.9428999195133756,252734.7836841301,272147.78941926634,260,280,True,True,True,,Carbon Stack Flex Stand,,Stands,DailyObjects,525948.0,,,,,Continue (active Jul/Aug26),1.8222316922964987,False
CRBN-STCK-PHN-AP-IPH15,Stack Plain,Cases And Sleeves,230844.0,156.0,129.0,55,True,115422.0,78.0,1479.7692307692307,34345120.5,1.2883232034218228,1.0714423217936824,148700.84078535365,123668.0156660704,101,84,True,True,True,,Carbon Stack Phone Case Cover for iPhone 15,iPhone 15,Designer Cases,Apple,250473.0,,,,,Continue (active Jul/Aug26),2.170062899620523,False
CRBN-STCK-PHN-AP-IPH16,Stack Plain,Cases And Sleeves,246133.0,167.0,135.0,61,True,123066.5,83.5,1473.8502994011976,34345120.5,1.2883232034218228,1.0714423217936824,158549.42751391177,131858.6564950222,108,90,True,True,True,,Carbon Stack Phone Case Cover for iPhone 16,iPhone 16,Designer Cases,Apple,249973.0,,,,,Continue (active Jul/Aug26),2.0312026424737843,False
CRBN-STCK-PHN-AP-IPH16PRO,Stack Plain,Cases And Sleeves,244254.0,146.0,119.0,58,True,122127.0,73.0,1672.972602739726,34345120.5,1.2883232034218228,1.0714423217936824,157339.04786429697,130852.03643369704,95,79,True,True,True,,Carbon Stack Phone Case Cover for iPhone 16 Pro,iPhone 16 Pro,Designer Cases,Apple,103306.0,,,,,Continue (active Jul/Aug26),0.8458899342487738,False
CRBN-STCK-PHN-AP-IPH16PROMAX,Stack Plain,Cases And Sleeves,233161.0,139.0,113.0,53,True,116580.5,69.5,1677.4172661870505,34345120.5,1.2883232034218228,1.0714423217936824,150193.3632165178,124909.2815958684,90,75,True,True,True,,Carbon Stack Phone Case Cover for iPhone 16 Pro Max,iPhone 16 Pro Max,Designer Cases,Apple,55650.0,,,,,Continue (active Jul/Aug26),0.4773525589614043,False
CRBN-STCK-PHN-AP-IPH17,Stack Plain,Cases And Sleeves,513752.0,348.0,259.0,59,True,256876.0,174.0,1476.2988505747126,34345120.5,1.2883232034218228,1.0714423217936824,330939.3112021842,275227.81785307394,225,187,True,True,True,,Carbon Stack Phone Case Cover for iPhone 17,iPhone 17,Designer Cases,Apple,302948.0,,,,,Continue (active Jul/Aug26),1.179355019542503,False
CRBN-STCK-PHN-AP-IPH17PRO,Stack Plain,Cases And Sleeves,640819.0,381.0,290.0,65,True,320409.5,190.5,1681.9396325459318,34345120.5,1.2883232034218228,1.0714423217936824,412790.99344678456,343300.29860475287,246,205,True,True,True,,Carbon Stack Phone Case Cover for iPhone 17 Pro,iPhone 17 Pro,Designer Cases,Apple,353706.0,,,,,Continue (active Jul/Aug26),1.1039185791931887,False
CRBN-STCK-PHN-AP-IPH17PROMAX,Stack Plain,Cases And Sleeves,384471.0,229.0,162.0,66,True,192235.5,114.5,1678.9126637554584,34345120.5,1.2883232034218228,1.0714423217936824,247661.45517139585,205969.2504511694,148,123,True,True,True,,Carbon Stack Phone Case Cover for iPhone 17 Pro Max,iPhone 17 Pro Max,Designer Cases,Apple,245196.0,,,,,Continue (active Jul/Aug26),1.2754980219574428,False
CRBN-STCK-PHN-AP-IPHAIR,Stack Plain,Cases And Sleeves,42268.0,32.0,27.0,23,True,21134.0,16.0,1320.875,34345120.5,1.2883232034218228,1.0714423217936824,27227.422581116803,22643.862028787684,21,18,True,True,True,,Carbon Stack Phone Case Cover for iPhone Air,iPhone Air,Designer Cases,Apple,16983.0,,,,,Continue (active Jul/Aug26),0.8035866376455001,False
CRBN-STCK-PHN-GO-PIXEL10,Stack Plain,Cases And Sleeves,122512.0,88.0,69.0,42,True,61256.0,44.0,1392.1818181818182,34345120.5,1.2883232034218228,1.0714423217936824,78917.52614880718,65632.2708637938,57,48,True,True,True,,Carbon Stack Phone Case Cover for Google Pixel 10,Google Pixel 10,Designer Cases,Google,40959.0,,,,,Continue (active Jul/Aug26),0.6686528666579601,False
CRBN-STCK-PHN-GO-PIXEL10PRO,Stack Plain,Cases And Sleeves,21285.0,15.0,13.0,13,True,10642.5,7.5,1419.0,34345120.5,1.2883232034218228,1.0714423217936824,13710.97969241675,11402.824909689263,10,9,True,True,True,,Carbon Stack Phone Case Cover for Google Pixel 10 Pro,Google Pixel 10 Pro,Designer Cases,Google,18981.0,,,,,Continue (active Jul/Aug26),1.7835095137420718,False
CRBN-STCK-PHN-GO-PIXEL10PROXL,Stack Plain,Cases And Sleeves,29780.0,20.0,19.0,17,True,14890.0,10.0,1489.0,34345120.5,1.2883232034218228,1.0714423217936824,19183.13249895094,15953.77617150793,13,11,True,True,True,,Carbon Stack Phone Case Cover for Google Pixel 10 Pro XL,Google Pixel 10 Pro XL,Designer Cases,Google,8991.0,,,,,Continue (active Jul/Aug26),0.6038280725319006,False
CRBN-STCK-PHN-GRP-STND,Stack Grip,Accessories,105525.0,75.0,66.0,12,True,52762.5,37.5,1407.0,41916483.0,0.7645721803750198,0.7441467195192246,40340.739667036985,39263.04128863309,29,28,False,True,True,,Carbon Stack Phone Grip & Stand,,Phone Grip,Apple,1499.0,,,,,Continue (active Jul/Aug26),0.028410329305851693,False
CRBN-STCK-PHN-LANYARD,Stack Lanyard,Accessories,130946.0,54.0,43.0,40,True,65473.0,27.0,2424.925925925926,41916483.0,0.7645721803750198,0.7441467195192246,50058.83436569367,48721.51816708219,21,21,True,True,True,,Carbon Stack Phone Lanyard,,Phone Lanyards,DailyObjects,127415.0,,,,,Continue (active Jul/Aug26),1.9460693721075863,False
CRBN-STCK-PHN-SS-GLS26,Stack Plain,Cases And Sleeves,60851.0,49.0,35.0,34,True,30425.5,24.5,1241.857142857143,34345120.5,1.2883232034218228,1.0714423217936824,39197.87762571067,32599.16836173368,32,27,True,True,True,,Carbon Stack Phone Case Cover for Samsung Galaxy S26,Galaxy S26,Designer Cases,Samsung,23674.0,,,,,Continue (active Jul/Aug26),0.7780973196825032,False
CRBN-STCK-PHN-SS-GLS26PLS,Stack Plain,Cases And Sleeves,1998.0,2.0,0.0,2,True,999.0,1.0,999.0,34345120.5,1.2883232034218228,1.0714423217936824,1287.034880218401,1070.3708794718889,2,2,True,True,False,,Carbon Stack Phone Case Cover for Samsung Galaxy S26 Plus,Galaxy S26 Plus,Designer Cases,Samsung,3696.0,,,,,Continue (active Jul/Aug26),3.6996996996997,True
CRBN-STCK-PHN-SS-GLS26ULTRA,Stack Plain,Cases And Sleeves,244203.0,197.0,129.0,58,True,122101.5,98.5,1239.6091370558377,34345120.5,1.2883232034218228,1.0714423217936824,157306.1956226097,130824.71465449133,127,106,True,True,True,,Carbon Stack Phone Case Cover for Samsung Galaxy S26 Ultra,Galaxy S26 Ultra,Designer Cases,Samsung,65927.0,,,,,Continue (active Jul/Aug26),0.5399360368218244,False
CRBN-STCK-PHN-WLET-STND,Stack Wallet,Accessories,1774205.0,595.0,378.0,66,True,887102.5,297.5,2981.8571428571427,41916483.0,0.7645721803750198,0.7441467195192246,678253.8926411311,660134.415252303,228,222,True,True,True,,Carbon Stack Phone Wallet Stand,,Phone Wallets,DailyObjects,2066454.0,,,,,Continue (active Jul/Aug26),2.3294422008730673,False
CRBN-STCK-SGNTUR-PHN-AP-IPH15,Stack Signature,Cases And Sleeves,122927.0,73.0,64.0,40,True,61463.5,36.5,1683.9315068493152,34345120.5,1.2883232034218228,1.0714423217936824,79184.85321351721,65854.595145566,48,40,True,True,True,,Carbon Stack Signature Phone Case Cover for iPhone 15,iPhone 15,Designer Cases,Apple,176253.0,,,,,Continue (active Jul/Aug26),2.867604350549513,False
CRBN-STCK-SGNTUR-PHN-AP-IPH16,Stack Signature,Cases And Sleeves,139117.0,83.0,62.0,51,True,69558.5,41.5,1676.1084337349398,34345120.5,1.2883232034218228,1.0714423217936824,89613.82954521687,74527.92074048586,54,45,True,True,True,,Carbon Stack Signature Phone Case Cover for iPhone 16,iPhone 16,Designer Cases,Apple,181049.0,,,,,Continue (active Jul/Aug26),2.6028307108405153,False
CRBN-STCK-SGNTUR-PHN-AP-IPH16PRO,Stack Signature,Cases And Sleeves,192697.0,103.0,82.0,49,True,96348.5,51.5,1870.8446601941748,34345120.5,1.2883232034218228,1.0714423217936824,124128.00816488748,103231.8605413386,67,56,True,True,True,,Carbon Stack Signature Phone Case Cover for iPhone 16 Pro,iPhone 16 Pro,Designer Cases,Apple,221815.0,,,,,Continue (active Jul/Aug26),2.3022153951540503,False
CRBN-STCK-SGNTUR-PHN-AP-IPH16PROMAX,Stack Signature,Cases And Sleeves,166212.0,88.0,72.0,52,True,83106.0,44.0,1888.7727272727277,34345120.5,1.2883232034218228,1.0714423217936824,107067.388143574,89043.28559498576,57,48,True,True,True,,Carbon Stack Signature Phone Case Cover for iPhone 16 Pro Max,iPhone 16 Pro Max,Designer Cases,Apple,245795.0,,,,,Continue (active Jul/Aug26),2.9576083555940604,False
CRBN-STCK-SGNTUR-PHN-AP-IPH17,Stack Signature,Cases And Sleeves,254148.0,152.0,119.0,59,True,127074.0,76.0,1672.0263157894738,34345120.5,1.2883232034218228,1.0714423217936824,163712.3827516247,136152.4615996104,98,82,True,True,True,,Carbon Stack Signature Phone Case Cover for iPhone 17,iPhone 17,Designer Cases,Apple,222129.0,,,,,Continue (active Jul/Aug26),1.748028707682138,False
CRBN-STCK-SGNTUR-PHN-AP-IPH17PRO,Stack Signature,Cases And Sleeves,230477.0,123.0,85.0,55,True,115238.5,61.5,1873.79674796748,34345120.5,1.2883232034218228,1.0714423217936824,148464.43347752572,123471.40600002126,80,66,True,True,True,,Carbon Stack Signature Phone Case Cover for iPhone 17 Pro,iPhone 17 Pro,Designer Cases,Apple,279285.0,,,,,Continue (active Jul/Aug26),2.4235390082307564,False
CRBN-STCK-SGNTUR-PHN-AP-IPH17PROMAX,Stack Signature,Cases And Sleeves,240872.0,128.0,97.0,57,True,120436.0,64.0,1881.8125,34345120.5,1.2883232034218228,1.0714423217936824,155160.49332731066,129040.22746754393,83,69,True,True,True,,Carbon Stack Signature Phone Case Cover for iPhone 17 Pro Max,iPhone 17 Pro Max,Designer Cases,Apple,241614.0,,,,,Continue (active Jul/Aug26),2.0061609485535885,False
CRBN-STCK-SGNTUR-PHN-AP-IPHAIR,Stack Signature,Cases And Sleeves,34476.0,24.0,20.0,20,True,17238.0,12.0,1436.5,34345120.5,1.2883232034218228,1.0714423217936824,22208.115380585383,18469.5227430795,16,13,True,True,True,,Carbon Stack Signature Phone Case Cover for iPhone Air,iPhone Air,Designer Cases,Apple,26973.0,,,,,Continue (active Jul/Aug26),1.5647406891750784,False
CRBN-STCK-SGNTUR-PHN-GO-PIXEL10,Stack Signature,Cases And Sleeves,73845.0,55.0,44.0,31,True,36922.5,27.5,1342.6363636363635,34345120.5,1.2883232034218228,1.0714423217936824,47568.11347834225,39560.329126427234,36,30,True,True,True,,Carbon Stack Signature Phone Case Cover for Google Pixel 10,Google Pixel 10,Designer Cases,Google,59940.0,,,,,Continue (active Jul/Aug26),1.623400365630713,False
CRBN-STCK-SGNTUR-PHN-GO-PIXEL10PRO,Stack Signature,Cases And Sleeves,18387.0,13.0,10.0,11,True,9193.5,6.5,1414.3846153846157,34345120.5,1.2883232034218228,1.0714423217936824,11844.199370658527,9850.30498541022,9,7,True,True,True,,Carbon Stack Signature Phone Case Cover for Google Pixel 10 Pro,Google Pixel 10 Pro,Designer Cases,Google,15984.0,,,,,Continue (active Jul/Aug26),1.738619676945668,False
CRBN-STCK-SGNTUR-PHN-GO-PIXEL10PROXL,Stack Signature,Cases And Sleeves,13491.0,9.0,9.0,9,True,6745.5,4.5,1499.0,34345120.5,1.2883232034218228,1.0714423217936824,8690.384168681905,7227.414181659285,6,5,True,True,True,,Carbon Stack Signature Phone Case Cover for Google Pixel 10 Pro XL,Google Pixel 10 Pro XL,Designer Cases,Google,17982.0,,,,,Continue (active Jul/Aug26),2.6657771847898597,False
CRBN-STCK-SGNTUR-PHN-SS-GLS26,Stack Signature,Cases And Sleeves,77333.0,67.0,49.0,37,True,38666.5,33.5,1154.2238805970148,34345120.5,1.2883232034218228,1.0714423217936824,49814.94914510991,41428.92453563542,44,36,True,True,True,,Carbon Stack Signature Phone Case Cover for Samsung Galaxy S26,Galaxy S26,Designer Cases,Samsung,44151.0,,,,,Continue (active Jul/Aug26),1.1418411286255543,False
CRBN-STCK-SGNTUR-PHN-SS-GLS26PLS,Stack Signature,Cases And Sleeves,19785.0,15.0,6.0,14,True,9892.5,7.5,1319.0,34345120.5,1.2883232034218228,1.0714423217936824,12744.737289850382,10599.243168344005,10,9,True,True,False,,Carbon Stack Signature Phone Case Cover for Samsung Galaxy S26 Plus,Galaxy S26 Plus,Designer Cases,Samsung,4495.0,,,,,Continue (active Jul/Aug26),0.45438463482436187,False
