Sku Code,SKU Name,Model,Department,Brand,Category Name,SKU Status,COGS,Selling Price,Website Status,Oct,Nov,oct_rev,nov_rev
POP-100W-TYPC-KVLR-COR-MGNT-CABL-WHT,POP 100W Type-C Kevlar Core Magnetic Charging Cable - White,,M.A,POP Charging System,Wireless Charger,Continue,237.0,1002.0,Active,213.0943563751832,202.43963855642403,213520.54508793357,202844.51783353687
MDNIT-BLU-MRCH-CROSSBODY-BAG-LARG,Midnight Blue March Crossbody Bag Large,,D.G,March Large Crossbody,Fleet 2.0 Collection,,,1621.2275824175829,active,131.32238848108415,124.75626905702994,212903.4783944907,202258.30447476616
STRD-2-0-CLR-MEGSAF-AP-IPH17PROMAX,Stride 2.0 Clear MagSafe Phone Case Cover For iPhone 17 Pro Max,iPhone 17 Pro Max,M.A,Generic-Stride 3.0 Case,Stride 3.0,Continue,255.0,1062.0,Active,199.52267080745344,189.54653726708077,211893.07639751554,201298.42257763978
FORST-STCK-PHN-WLET-STND,Forest Stack Phone Wallet Stand,,M.A,Stack Phone Wallet Stand,Stack Eco System,Continue,808.0,2930.0,Active,72.26881296394487,68.65537231574763,211747.62198435847,201160.24088514055
CORL-PVT-MRDAN-CNVRTBL-BREFCASE,Pivot Meridian Convertible Briefpack - Coral,,D.G,Pivot Convertible Briefcase,PIVOT COLLECTION,,,5199.0,active,40.461790281329925,38.43870076726343,210360.8476726343,199842.80528900254
STRD-2-0-CLR-MEGSAF-AP-IPH17,Stride 2.0 Clear MagSafe Phone Case Cover For iPhone 17,iPhone 17,M.A,Generic-Stride 3.0 Case,Stride 3.0,Continue,255.0,1070.0,Active,187.82960869565218,178.43812826086958,200977.68130434785,190928.79723913045
LAGON-PVOT-TAIGA-BACKPACK,Pivot Taiga Backpack - Lagoon,,D.G,Pivot Taiga Backpack,PIVOT COLLECTION,,,3509.1499999999996,active,56.96915760869567,54.12069972826088,199913.31942255437,189917.65345142665
KHKI-BIGE-CIT-CMPT-MSG-BAG,Khaki Beige City Compact Fleet Messenger Bag,,D.G,Fleet Messenger Bag,Fleet Messenger Bag,,,2959.4521428571425,active,67.14251358695653,63.785387907608694,198705.0557117333,188769.8029261466
BLK-PLAT-YFLD-MGNTC-IPAR-2024-13,Black Pleat Y-Fold Magnetic iPad Case for iPad Air 2024 13 Inch,iPad Air 2024 13 Inch,M.A,Black-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,726.0,2565.0,Active,75.51547826086957,71.73970434782609,193697.20173913045,184012.34165217393
WRM-GRY-TRCK-NYLN-AP-WATCHBND-42,Warm Grey Track Nylon Apple WatchBand (42/44/45/46/49mm),42 mm+,M.A,Track Nylon Watch Band,IP Watch band,Continue,700.0,2472.0,Active,77.51208841463415,73.63648399390244,191609.88256097562,182029.38843292685
MODRN-MNT-TRCK-NYLN-AP-WATCHBND-38,Modern Mint Track Nylon Apple WatchBand (38/40/41mm),38 mm+,M.A,Track Nylon Watch Band,IP Watch band,Continue,700.0,2443.0,Active,77.37122690855277,73.50266556312513,189017.90733759443,179567.0119707147
MODRN-MNT-TRCK-NYLN-AP-WATCHBND-42,Modern Mint Track Nylon Apple WatchBand (42/44/45/46/49mm),42 mm+,M.A,Track Nylon Watch Band,IP Watch band,Continue,700.0,2464.0,Active,76.10230179028133,72.29718670076726,187516.0716112532,178140.26803069052
SND-PVOT-TAIGA-BACKPACK,Pivot Taiga Backpack - Sand,,D.G,Pivot Taiga Backpack,PIVOT COLLECTION,,,3901.69875,active,47.704113712374586,45.31890802675586,186127.0808414298,176820.7267993583
BLUE-RPSTP-VULT-TECH-ORGNISER-SML,Blue Ripstop Vault Tech Organiser - Small,,D.G,Ripstop Vault Tech Kit - Small,New-Category,,,1453.409101123596,active,126.87399913324589,120.53029917658358,184399.8250362068,175179.83378439644
MARSAL-MINI-TECH-CASE-BLK,Marshal Mini Tech Kit Organiser - Black,,D.G,Marsal Mini Tech Kit,Tech Kit Mini Black,,,1022.2397435897437,active,178.7090262997872,169.77357498479785,182683.46922186724,173549.29576077388
SLAT-STCK-SGNTUR-PHN-SS-GLS26ULTRA,Slate Stack Signature Phone Case Cover for Samsung Galaxy S26 Ultra,Samsung Galaxy S26 Ultra,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1799.0,Active,101.19208695652175,96.13248260869565,182044.56443478263,172942.33621304348
CRNL-LVE-IDYL-DOB-TOTE-BAG,Cardinal Love Idyll Tote Bag,,D.G,Recess Tote Bag,New-Category,,,2783.183066666667,active,64.43479262081287,61.21305298977222,179333.82372642469,170367.13254010343
ATLC-BLU-PLAT-YFLD-MGNTC-IPPRO5-11,Atlantic Blue Pleat Y-Fold Magnetic iPad Case for iPad Pro 5 11 Inch,iPad Pro 5 11 Inch,M.A,Atlantic Blue-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,627.0,2097.0,Active,85.5071525621118,81.2317949340062,179308.49892274843,170343.07397661102
SLTE-GRAY-STRA-SLEVE-MED,Slate Gray Stria Laptop Sleeve - Medium,,D.G,Stria Laptop Sleeve - Medium,New-Category,,,1392.700845070423,active,128.39014951800118,121.97064204210112,178809.0697324382,169868.6162458163
SND-PVT-TRVL-SLNG,Pivot Travel Sling - Sand,,D.G,Pivot Travel Sling Bag,PIVOT COLLECTION,,,1660.2939130434784,active,106.3625861611877,101.04445685312832,176593.15437898246,167763.49666003333
CORL-PVT-AMBT-MSG-BAG,Pivot Ambit Messenger - Coral,,D.G,Pivot Ambit Messenger,PIVOT COLLECTION,,,4281.801111111111,active,41.13318414322251,39.07652493606138,176124.11356798807,167317.90788958865
KHAKI-BEGE-FELD-BACKPACK,Khaki Beige Field Backpack,,D.G,Field Backpack,New Canvas,,,3193.585,active,54.76482336956523,52.02658220108697,174896.11844069298,166151.31251865832
AMBR-UTLTY-PHN-SLNG,Amber Utility Phone Sling,,D.G,Utility Phone Sling,Phone Sling,,,1495.5027272727273,active,116.53233695652175,110.70572010869566,174274.4277339427,165560.70634724555
NTURL-WHT-NVY-9TO9-BACKPACK,Natural White - Navy 9 to 9 Backpack,,D.G,9To9 Backpack,Fleet 2.0 Collection,,,2479.535806451613,active,70.25164169327766,66.73905960861377,174191.461040491,165481.88798846642
FRST-GRN-FELD-BACKPACK,Forest Green Field Backpack,,D.G,Field Backpack,New Canvas,,,3113.7248387096774,active,54.88774728260871,52.14335991847827,170905.34205467833,162360.0749519444
NTURL-LINK-STEL-AP-WATCHBND-42,Natural Link Steel Apple Watch Band (42/44/45/46/49mm),42 mm+,M.A,Link Steel Watch band,IP Watch band,Continue,2482.0,7829.0,Active,21.81281832298137,20.7221774068323,170772.55465062117,162233.9269180901
CRBN-STCK-SGNTUR-PHN-AP-IPH17,Carbon Stack Signature Phone Case Cover for iPhone 17,iPhone 17,M.A,Stack Signature Phone Case,Stack Eco System,Continue,670.0,1684.0,Active,100.91748959296947,95.871615113321,169945.0524745606,161447.79985083255
INDGO-STCK-PHN-AP-IPH15,Indigo Stack Phone Case Cover for iPhone 15,iPhone 15,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1476.0,Active,113.51719565217394,107.84133586956524,167551.38078260873,159173.8117434783
CRBN-BLK-STRA-SLEVE-LARGE,Carbon Black Stria Laptop Sleeve- Large,,D.G,Stria Laptop Sleeve - Large,New-Category,,,1485.0056716417919,active,111.25999611801241,105.69699631211178,165221.72526209216,156960.63899898756
CLVE-TAN-SYSTEM-TOT,Clove-Tan System Tote,,D.G,System Tote Bag,Classic Tote Bag Designer,,,3599.14375,active,45.67391572071108,43.39021993467552,164386.98830422404,156167.63888901283
CRBN-STCK-PHN-AP-IPH16,Carbon Stack Phone Case Cover for iPhone 16,iPhone 16,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1488.0,Active,109.52140841979875,104.0453379988088,162967.85572866054,154819.4629422275
CRBN-STCK-PHN-AP-IPH16PRO,Carbon Stack Phone Case Cover for iPhone 16 Pro,iPhone 16 Pro,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1696.0,Active,96.05065802687116,91.2481251255276,162901.9160135735,154756.8202128948
TAN-BRWN-DART-DESK-MAT-R1,Tan-Brown Dart Organiser Desk Mat (r1),,D.G,Desk Mat- R1,Desk Mat Leather Tan,,,1739.350172413793,active,93.61423711755235,88.93352526167473,162827.93947080037,154686.54249726035
VALE-VEGN-LTHER-TRAY-TAN,Valet Vegan Leather Tray (Tan),,D.G,Tray,Tray Leather Tan,,,670.0905128205128,active,240.78662226195684,228.74729114885898,161348.83119183377,153281.38963224206
CRMSON-LTHER-AP-ARPDPRO2,Crimson Leatherite AirPods Pro 2 Case Cover,,M.A,New Leatherite,AirPods Case Cover,Under Discussion,377.0,1439.0,Active,111.72521739130434,106.13895652173912,160772.58782608694,152733.9584347826
CRBN-BLK-EASY-DOB-SQURE-POUCH,Carbon Black Easy Square Pouch,,D.G,Recess Squre Pouch,New-Category,,,609.3306206896552,active,260.00953672916216,247.00905989270404,158431.7724004101,150510.18378038958
BSLT-PVT-LAPTOP-SLEVE-MED,Basalt Pivot Laptop Sleeve - Medium,,D.G,Pivot Laptop Sleeve Medium,PIVOT COLLECTION,,,1866.7277906976747,active,84.07816987574176,79.87426138195467,156951.05629804722,149103.50348314483
ARET-LAPTOP-STND-BLUE,Arete Laptop Stand - (Blue),,D.G,Platform Arete,Stands,,,2596.842727272727,active,60.00750318133615,57.007128022269335,155830.0482182478,148038.5458073354
ARET-LAPTOP-STND-GRN,Arete Laptop Stand - (Green),,D.G,Platform Arete,Stands,,,2663.107619047619,active,58.04569332298138,55.14340865683231,154581.92814133322,146852.83173426657
NVY-BLU-LTHER-AP-ARPD4,Navy Blue Leatherite AirPods 4 Case Cover,,M.A,New Leatherite,AirPods Case Cover,Under Discussion,377.0,1442.0,Active,107.08121739130435,101.72715652173913,154411.11547826088,146690.55970434783
BSLT-PVT-BREFPACK,Pivot Briefpack - Basalt,,D.G,Pivot Briefpack,PIVOT COLLECTION,,,4144.621851851853,active,36.99329144021739,35.14362686820652,153323.20407504909,145657.04387129663
BSLT-PVOT-CROSBODY,Basalt Pivot Crossbody,,D.G,Pivot Crossbody,PIVOT COLLECTION,,,1940.139655172414,active,78.9004763198758,74.95545250388201,153077.94292018306,145424.0457741739
KHKI-BGIE-MRCH-CROSSBODY-BAG-RGLR,Khaki Beige March Crossbody Bag Regular,,D.G,March Regular Crossbody,Fleet 2.0 Collection,,,1269.8402564102562,active,118.77909594481606,112.84014114757525,150830.47765074365,143288.95376820647
SGE-GRN-PLAT-YFLD-MGNTC-IPAR-2024-13,Sage Green Pleat Y-Fold Magnetic iPad Case for iPad Air 2024 13 Inch,iPad Air 2024 13 Inch,M.A,Sage Green-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,726.0,2474.0,Active,60.573913043478264,57.54521739130435,149859.86086956522,142366.86782608696
FRST-GRN-NVY-FELD-TOTE-BAG,Forest Green-Navy Field Tote Bag,,D.G,Field Tote Bag,New Canvas,,,1831.1302631578942,active,81.55760869565216,77.47972826086955,149342.60547339811,141875.4751997282
INDGO-STCK-SGNTUR-PHN-SS-GLS26ULTRA,Indigo Stack Signature Phone Case Cover for Samsung Galaxy S26 Ultra,Samsung Galaxy S26 Ultra,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1799.0,Active,82.61308229813666,78.48242818322983,148620.93505434785,141189.88830163048
INDGO-STCK-SGNTUR-PHN-AP-IPH17,Indigo Stack Signature Phone Case Cover for iPhone 17,iPhone 17,M.A,Stack Signature Phone Case,Stack Eco System,Continue,670.0,1656.0,Active,89.39706521739132,84.92721195652175,148041.54,140639.46300000002
BSLT-PVT-LAPTOP-SLEVE-LRG,Basalt Pivot Laptop Sleeve - Large,,D.G,Pivot Laptop Sleeve Large,PIVOT COLLECTION,,,2368.602380952381,active,62.07712595907929,58.97326966112532,147036.02834935606,139684.22693188823
INDGO-STCK-SGNTUR-PHN-AP-IPH15,Indigo Stack Signature Phone Case Cover for iPhone 15,iPhone 15,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1675.0,Active,87.63026086956522,83.24874782608696,146780.68695652173,139441.65260869564
INDGO-STCK-SGNTUR-PHN-AP-IPH16PROMAX,Indigo Stack Signature Phone Case Cover for iPhone 16 Pro Max,iPhone 16 Pro Max,M.A,Stack Signature Phone Case,Stack Eco System,Continue,670.0,1867.0,Active,78.24130434782609,74.32923913043479,146076.5152173913,138772.68945652174
ALL-NVY-9TO9-BACKPACK,All Navy 9 to 9 Backpack,,D.G,9To9 Backpack,Fleet 2.0 Collection,,,2467.09052631579,active,58.677222437888204,55.743361315993795,144762.0195870383,137523.91860768638
KHAK-BEGE-BUOY-DOB-TOTE-BAG,DailyObjects Khaki Beige Buoy Tote Bag,,D.G,Buoy Tote Bag,Buoy Tote Bag Khaki Beige,,,2078.502857142857,active,69.39606313598519,65.92625997918593,144239.91550261131,137027.91972748074
SLAT-STCK-SGNTUR-PHN-AP-IPH17,Slate Stack Signature Phone Case Cover for iPhone 17,iPhone 17,M.A,Stack Signature Phone Case,Stack Eco System,Continue,670.0,1665.0,Active,86.58704347826087,82.25769130434782,144167.42739130434,136959.05602173912
BLU-MARSAL-TECH-KIT-LTHRT,Blue Marshal Tech Kit Organiser - Leatherite,,D.G,Marsal Tech Kit,Tech Kit,,,1803.0922727272728,active,79.80390514322141,75.81370988606034,143893.80469720278,136699.11446234264
RFLX-MAGSF-SHLD-AP-IPH17PRO,DailyObjects Reflex MagSafe Shield Case Cover For iPhone 17 Pro,iPhone 17 Pro,M.A,Generic-Reflex Case,Reflex Phone Case,Continue,292.0,1212.0,Active,117.8835652173913,111.98938695652173,142874.88104347824,135731.13699130435
CRBN-BLK-RETRT-DOB-CROSSBODY-BAG,Carbon Black Retreat Crossbody Bag,,D.G,Recess Crossbody Bag,New-Category,,,1190.351052631579,active,119.76649357707508,113.77816889822132,142564.17169946458,135435.96311449134
FRST-GRN-TRCK-NYLN-AP-WATCHBND-42,Forest Green Track Nylon Apple WatchBand (42/44/45/46/49mm),42 mm+,M.A,Track Nylon Watch Band,IP Watch band,Continue,700.0,2463.0,Active,57.459098057354296,54.58614315448658,141521.75851526365,134445.67058950046
OSGO-FLDIG-LAPTOP-TBLT-STND-SPACE-GREY,Osgo - Folding Laptop/Tablet Stand (Space Grey),,M.A,Generic Products,Stands,Continue,478.0,1414.0,Active,99.63402219970521,94.65232108971995,140882.50739038317,133838.382020864
GRPHT-ELPS-LTHR-AP-WATCHBND-42,Graphite Ellipse Leather Apple WatchBand (42/44/45/46/49mm),42 mm+,M.A,Ellipse Leather Watch Band,IP Watch band,Continue,1005.0,2960.0,Active,47.2576176242236,44.894736743012416,139882.54816770184,132888.42075931674
BLK-WING-CROSBODY,Black Wing Crossbody,,D.G,Wing Crossbody,New-Category,,,1724.0950000000005,active,81.08599904092071,77.03169908887467,139799.96551645623,132809.9672406334
STRD-2-0-CLR-DOB-SS-GLS25ULTRA,DailyObjects Stride 2.0 Clear Case Cover for Samsung Galaxy S25 Ultra,Samsung Galaxy S25 Ultra,M.A,Generic-Stride 3.0 Case,Stride 3.0,Continue,147.0,821.0,Active,164.58752445652175,156.35814823369566,135126.35757880437,128370.03969986414
TAN-BEG-LEATHER-MC-15,DailyObjects Tan Vegan Leather Zippered Sleeve For Laptop/MacBook 38.01cm (15 inch),,D.G,Laptop Slevees - 15,Laptop Sleeve Vegan Tan 15,End of life,,1323.75,active,101.8766983695652,96.78286345108694,134859.27946671195,128116.31549337633
SLAT-STCK-SGNTUR-PHN-AP-IPH16PRO,Slate Stack Signature Phone Case Cover for iPhone 16 Pro,iPhone 16 Pro,M.A,Stack Signature Phone Case,Stack Eco System,Continue,670.0,1874.0,Active,71.89139088657456,68.29682134224582,134724.4665214407,127988.24319536866
CRBN-STCK-PHN-GO-PIXEL10,Carbon Stack Phone Case Cover for Google Pixel 10,Google Pixel 10,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1567.0,Active,85.62739851375332,81.34602858806565,134178.13347105146,127469.22679749888
CRBN-STCK-SGNTUR-PHN-AP-IPH17PROMAX,Carbon Stack Signature Phone Case Cover for iPhone 17 Pro Max,iPhone 17 Pro Max,M.A,Stack Signature Phone Case,Stack Eco System,Continue,670.0,1890.0,Active,70.93878260869565,67.39184347826087,134074.29913043478,127370.58417391304
SLAT-STCK-PHN-AP-IPH16PRO,Slate Stack Phone Case Cover for iPhone 16 Pro,iPhone 16 Pro,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1674.0,Active,79.57071393280631,75.59217823616599,133201.37512351776,126541.30636734187
CIRQ-PHN-PEN-STND-IVRY,Cirque Phone and Pen Stand - (Ivory),,D.G,Platform Cirque,Stands,,,2615.347857142857,active,50.89741071428572,48.35254017857143,133114.43404572704,126458.71234344068
CRBN-STCK-PHN-AP-IPH15,Carbon Stack Phone Case Cover for iPhone 15,iPhone 15,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1447.0,Active,91.76631290135805,87.17799725629014,132785.8547682651,126146.56202985183
ATLC-BLU-PLAT-YFLD-MGNTC-IPAR-5-10-9,Atlantic Blue Pleat Y-Fold Magnetic iPad Case for iPad Air 5 2022 10.9 Inch,iPad Air 5 2022 10.9 Inch,M.A,Atlantic Blue-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,613.0,1862.0,Active,71.29693788819877,67.73209099378883,132754.89834782612,126117.1534304348
CORL-PVOT-CROSBODY,Coral Pivot Crossbody,,D.G,Pivot Crossbody,PIVOT COLLECTION,,,1976.5436666666667,active,66.95694715142429,63.60909979385307,132343.32983148238,125726.16333990826
CORL-PVT-WEKNDR,Pivot Weekender - Coral,,D.G,Pivot Weekender,PIVOT COLLECTION,,,4999.0,active,26.466032608695652,25.142730978260868,132303.69701086957,125688.51216032608
CRBN-STCK-PHN-AP-IPH16PROMAX,Carbon Stack Phone Case Cover for iPhone 16 Pro Max,iPhone 16 Pro Max,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1683.0,Active,78.24130434782609,74.32923913043479,131680.1152173913,125096.10945652175
RFLX-MAGSF-SHLD-AP-IPH17,DailyObjects Reflex MagSafe Shield Case Cover For iPhone 17,iPhone 17,M.A,Generic-Reflex Case,Reflex Phone Case,Continue,292.0,1219.0,Active,107.97473602484472,102.57599922360248,131621.20321428572,125040.14305357142
IVORY-CLVE-CMUTE-MSG-MED,Ivory - Clove Commute Messenger Medium,,D.G,Commute Messenger Medium,Fleet 2.0 Collection,,,3143.100769230769,active,41.66459627329192,39.581366459627326,130956.02459627326,124408.2233664596
GRN-LTHER-AP-ARPDPRO3,Green Leatherite AirPods Pro 3 Case Cover,,M.A,New Leatherite,AirPods Case Cover,Under Discussion,377.0,1499.0,Active,86.9235652173913,82.57738695652174,130298.42426086956,123783.50304782607
CIDR-BRN-LOG-BIFLD-LEATHER-WLT,DailyObjects Cider Brown Log Bi-Fold Leather Wallet,,D.G,Log Bi-Fold Leather Wallet,Log Bi-Fold Leather Wallet Brown,End of life,,778.8859523809525,active,166.99758012028732,158.64770111427296,130072.06923730441,123568.4657754392
ALL-CLVE-CMUTE-MSG-LARGE,All Clove Commute Messenger Large,,D.G,Commute Messenger Large,Fleet 2.0 Collection,,,3342.0993103448277,active,38.85023291925466,36.907721273291926,129841.33664617692,123349.26981386807
SLAT-STCK-PHN-SS-GLS26ULTRA,Slate Stack Phone Case Cover for Samsung Galaxy S26 Ultra,Samsung Galaxy S26 Ultra,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1699.0,Active,76.1548695652174,72.34712608695652,129387.12339130435,122917.76722173912
AMBR-CHRCOL-MILS-ROLL-TOP-BACKPCK,Amber-Charcoal Miles Roll Top Backpack,,D.G,Roll Top Backpack,PET Collection,,,3331.5545454545454,active,38.61353260869566,36.682855978260875,128643.09007855733,122210.93557462946
TURF-2.0-DESK-MAT-MOUS-PAD-GRN,Turf 2.0 Felt Desk Mat and Mouse Pad - (Green),,D.G,Desk Mat- 2.0,Desk Mat Felt Green,,,1405.2255769230771,active,91.06339323281908,86.51022357117812,127964.60929216123,121566.37882755316
MARSAL-TECH-CASE-TAN,Marshal Tech Kit Organiser - Tan,,D.G,Marsal Tech Kit,Tech Kit,,,1846.346282051282,active,69.09404114906832,65.6393390916149,127571.52598748058,121192.94968810654
SLAT-STCK-FLX-STND,Slate Stack Flex Stand,,M.A,Stack Flex Stand,Stack Eco System,Continue,398.0,979.0,Active,129.00560869565217,122.55532826086956,126296.49091304348,119981.6663673913
MARSAL-MINI-TECH-CASE-RED,Marshal Mini Tech Kit Organiser - Red,,D.G,Marsal Mini Tech Kit,Tech Kit Mini Red,,,1048.0223076923078,active,120.34183206191021,114.32474045881469,126120.9245494433,119814.87832197112
CRBN-STCK-PHN-SS-GLS26ULTRA,Carbon Stack Phone Case Cover for Samsung Galaxy S26 Ultra,Samsung Galaxy S26 Ultra,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1699.0,Active,73.99297866594654,70.29332973264921,125714.07075344317,119428.36721577101
SEATH-PRTCTR-APLCTOR-AP-IPH17,iPhone 17 - Sheath Screen Protector with Applicator Tray,iPhone 17,M.A,Tempered,Tempered Glass,Continue,166.0,695.0,Active,180.46555935515389,171.44228138739618,125423.56375183196,119152.38556424035
FRST-GRN-MRCH-CROSSBODY-BAG-LARG,Forest Green March Crossbody Bag Large,,D.G,March Large Crossbody,Fleet 2.0 Collection,,,1535.9217543859647,active,80.34469952523739,76.32746454897551,123403.17185041579,117233.013257895
CRMSON-LTHER-AP-ARPDPRO3,Crimson Leatherite AirPods Pro 3 Case Cover,,M.A,New Leatherite,AirPods Case Cover,Under Discussion,377.0,1499.0,Active,81.5455417798913,77.46826469089673,122236.76712805705,116124.9287716542
CRMSON-RED-FELD-TOTE-BAG,Crimson Red Field Tote Bag,,D.G,Field Tote Bag,New Canvas,,,1793.503684210526,active,68.10971384688091,64.70422815453686,122155.02271490559,116047.27157916031
KELP-POLE-CNVRTBL-TOTPACK,Kelp Pole Convertible Totepack,,D.G,Pet TotePack,PET Collection,,,3025.257692307692,active,40.26430027173913,38.25108525815217,121809.8841224655,115719.38991634223
CRBN-STCK-SGNTUR-PHN-AP-IPH16,Carbon Stack Signature Phone Case Cover for iPhone 16,iPhone 16,M.A,Stack Signature Phone Case,Stack Eco System,Continue,670.0,1631.0,Active,74.49997442455245,70.77497570332483,121509.45828644505,115433.9853721228
MNT-GRN-PEDAL-DAYPACK,Mint Green Pedal Daypack,,D.G,Pedal Daypack,Fleet 2.0 Collection,,,1329.08775,active,91.17570142663045,86.61691635529893,121180.50786379205,115121.48247060244
TURF-2.0-DESK-MAT-MOUS-PAD-BLK,Turf 2.0 Felt Desk Mat and Mouse Pad - (Grey),,D.G,Desk Mat- 2.0,Desk Mat Felt Grey,,,1358.878723404255,active,88.49820245038632,84.073292327867,120258.32436935227,114245.40815088464
ALL-RED-PEDAL-DAYPACK,All Red Pedal Daypack,,D.G,Pedal Daypack,Fleet 2.0 Collection,,,1349.25275,active,88.90178289043187,84.45669374591027,119950.97504481816,113953.42629257725
